tsne_x,tsne_y,id,note_str,audio_path,instrument,instrument_str,instrument_family,instrument_family_str,instrument_source,instrument_source_str,pitch,velocity,sample_rate,qualities_str
-18.930101,25.557943,reed_acoustic_037-073-100,reed_acoustic_037-073-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_037-073-100.wav,387,reed_acoustic_037,7,reed,0,acoustic,73,100,16000,reverb
-24.259869,-0.22690497,flute_synthetic_000-067-127,flute_synthetic_000-067-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-067-127.wav,82,flute_synthetic_000,2,flute,2,synthetic,67,127,16000,distortion
31.8659,27.105188,keyboard_electronic_069-039-075,keyboard_electronic_069-039-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/keyboard_electronic_069-039-075.wav,805,keyboard_electronic_069,4,keyboard,1,electronic,39,75,16000,distortion
-17.413181,8.266574,brass_acoustic_006-035-127,brass_acoustic_006-035-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/brass_acoustic_006-035-127.wav,43,brass_acoustic_006,1,brass,0,acoustic,35,127,16000,reverb
-36.637794,-44.690624,vocal_synthetic_003-093-025,vocal_synthetic_003-093-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/vocal_synthetic_003-093-025.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,93,25,16000,bright|distortion|long_release|nonlinear_env
-19.241695,-1.1156024,guitar_acoustic_015-039-050,guitar_acoustic_015-039-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/guitar_acoustic_015-039-050.wav,316,guitar_acoustic_015,3,guitar,0,acoustic,39,50,16000,reverb
40.8353,2.1497955,string_acoustic_056-050-075,string_acoustic_056-050-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/string_acoustic_056-050-075.wav,436,string_acoustic_056,8,string,0,acoustic,50,75,16000,fast_decay|reverb
-34.931316,-45.769295,vocal_synthetic_003-081-075,vocal_synthetic_003-081-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/vocal_synthetic_003-081-075.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,81,75,16000,bright|distortion|long_release|nonlinear_env
-20.284616,-54.867638,brass_acoustic_016-059-100,brass_acoustic_016-059-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/brass_acoustic_016-059-100.wav,128,brass_acoustic_016,1,brass,0,acoustic,59,100,16000,bright
-64.11957,-1.7091671,vocal_synthetic_003-047-075,vocal_synthetic_003-047-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/vocal_synthetic_003-047-075.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,47,75,16000,distortion|long_release|nonlinear_env
-26.916567,-14.866482,vocal_acoustic_000-060-100,vocal_acoustic_000-060-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/vocal_acoustic_000-060-100.wav,46,vocal_acoustic_000,10,vocal,0,acoustic,60,100,16000,reverb
9.549015,41.736385,guitar_acoustic_030-033-025,guitar_acoustic_030-033-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/guitar_acoustic_030-033-025.wav,642,guitar_acoustic_030,3,guitar,0,acoustic,33,25,16000,long_release|tempo-synced
-19.186157,-31.312721,flute_acoustic_002-083-050,flute_acoustic_002-083-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_acoustic_002-083-050.wav,86,flute_acoustic_002,2,flute,0,acoustic,83,50,16000,reverb
35.638527,-45.65798,reed_acoustic_023-080-050,reed_acoustic_023-080-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_023-080-050.wav,224,reed_acoustic_023,7,reed,0,acoustic,80,50,16000,bright|fast_decay|multiphonic|nonlinear_env
32.360317,33.591366,flute_synthetic_000-039-025,flute_synthetic_000-039-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-039-025.wav,82,flute_synthetic_000,2,flute,2,synthetic,39,25,16000,distortion
-34.66294,-32.96165,bass_synthetic_009-078-127,bass_synthetic_009-078-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/bass_synthetic_009-078-127.wav,150,bass_synthetic_009,0,bass,2,synthetic,78,127,16000,bright|distortion|long_release
35.68621,26.42585,guitar_acoustic_010-038-050,guitar_acoustic_010-038-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/guitar_acoustic_010-038-050.wav,219,guitar_acoustic_010,3,guitar,0,acoustic,38,50,16000,
-20.14316,27.779509,organ_electronic_007-061-127,organ_electronic_007-061-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_007-061-127.wav,123,organ_electronic_007,6,organ,1,electronic,61,127,16000,distortion|long_release|nonlinear_env
24.849,-30.736319,reed_acoustic_023-087-050,reed_acoustic_023-087-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_023-087-050.wav,224,reed_acoustic_023,7,reed,0,acoustic,87,50,16000,fast_decay|multiphonic|nonlinear_env
11.391046,-11.124545,keyboard_acoustic_004-072-050,keyboard_acoustic_004-072-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/keyboard_acoustic_004-072-050.wav,327,keyboard_acoustic_004,4,keyboard,0,acoustic,72,50,16000,dark|reverb
-9.1382475,-3.7437353,flute_synthetic_000-086-100,flute_synthetic_000-086-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-086-100.wav,82,flute_synthetic_000,2,flute,2,synthetic,86,100,16000,distortion
50.813892,-23.187218,mallet_acoustic_047-070-025,mallet_acoustic_047-070-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/mallet_acoustic_047-070-025.wav,488,mallet_acoustic_047,5,mallet,0,acoustic,70,25,16000,fast_decay|percussive|reverb
0.6855946,52.993267,guitar_electronic_022-043-100,guitar_electronic_022-043-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/guitar_electronic_022-043-100.wav,378,guitar_electronic_022,3,guitar,1,electronic,43,100,16000,dark
25.590094,-39.457947,reed_acoustic_023-078-127,reed_acoustic_023-078-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_023-078-127.wav,224,reed_acoustic_023,7,reed,0,acoustic,78,127,16000,bright|fast_decay|multiphonic|nonlinear_env
-3.2638955,-22.529705,vocal_acoustic_000-053-127,vocal_acoustic_000-053-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/vocal_acoustic_000-053-127.wav,46,vocal_acoustic_000,10,vocal,0,acoustic,53,127,16000,reverb
36.99899,-37.77608,reed_acoustic_023-083-100,reed_acoustic_023-083-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_023-083-100.wav,224,reed_acoustic_023,7,reed,0,acoustic,83,100,16000,bright|fast_decay|multiphonic|nonlinear_env
-5.8855257,57.18259,organ_electronic_001-067-127,organ_electronic_001-067-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_001-067-127.wav,8,organ_electronic_001,6,organ,1,electronic,67,127,16000,
47.07159,-17.36149,guitar_acoustic_014-096-050,guitar_acoustic_014-096-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/guitar_acoustic_014-096-050.wav,263,guitar_acoustic_014,3,guitar,0,acoustic,96,50,16000,fast_decay|percussive
-27.042665,-5.753714,flute_synthetic_000-091-127,flute_synthetic_000-091-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-091-127.wav,82,flute_synthetic_000,2,flute,2,synthetic,91,127,16000,distortion
20.038042,32.171482,flute_synthetic_000-064-050,flute_synthetic_000-064-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-064-050.wav,82,flute_synthetic_000,2,flute,2,synthetic,64,50,16000,distortion
16.8687,24.620808,bass_synthetic_098-080-127,bass_synthetic_098-080-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/bass_synthetic_098-080-127.wav,803,bass_synthetic_098,0,bass,2,synthetic,80,127,16000,
-34.3524,12.952262,reed_acoustic_037-034-050,reed_acoustic_037-034-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_037-034-050.wav,387,reed_acoustic_037,7,reed,0,acoustic,34,50,16000,reverb
-25.814787,-4.2676544,flute_synthetic_000-079-075,flute_synthetic_000-079-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-079-075.wav,82,flute_synthetic_000,2,flute,2,synthetic,79,75,16000,distortion
-25.61368,-48.64848,brass_acoustic_016-078-025,brass_acoustic_016-078-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/brass_acoustic_016-078-025.wav,128,brass_acoustic_016,1,brass,0,acoustic,78,25,16000,bright
14.676044,5.664239,brass_acoustic_015-044-100,brass_acoustic_015-044-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/brass_acoustic_015-044-100.wav,121,brass_acoustic_015,1,brass,0,acoustic,44,100,16000,reverb
-10.42326,-40.238136,organ_electronic_113-076-127,organ_electronic_113-076-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_113-076-127.wav,958,organ_electronic_113,6,organ,1,electronic,76,127,16000,
8.107552,-5.089682,keyboard_electronic_078-066-075,keyboard_electronic_078-066-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/keyboard_electronic_078-066-075.wav,838,keyboard_electronic_078,4,keyboard,1,electronic,66,75,16000,bright
-17.657389,46.536926,organ_electronic_057-056-075,organ_electronic_057-056-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_057-056-075.wav,701,organ_electronic_057,6,organ,1,electronic,56,75,16000,dark
-13.75072,-11.95335,brass_acoustic_006-042-025,brass_acoustic_006-042-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/brass_acoustic_006-042-025.wav,43,brass_acoustic_006,1,brass,0,acoustic,42,25,16000,reverb
-21.153448,-32.31284,reed_acoustic_018-083-025,reed_acoustic_018-083-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_018-083-025.wav,183,reed_acoustic_018,7,reed,0,acoustic,83,25,16000,
-6.4409924,12.830982,string_acoustic_057-057-127,string_acoustic_057-057-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/string_acoustic_057-057-127.wav,450,string_acoustic_057,8,string,0,acoustic,57,127,16000,nonlinear_env|reverb
-2.7341156,59.46708,organ_electronic_001-043-050,organ_electronic_001-043-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_001-043-050.wav,8,organ_electronic_001,6,organ,1,electronic,43,50,16000,dark
38.00723,-16.854265,guitar_acoustic_014-090-127,guitar_acoustic_014-090-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/guitar_acoustic_014-090-127.wav,263,guitar_acoustic_014,3,guitar,0,acoustic,90,127,16000,fast_decay|percussive
11.611378,44.33942,guitar_electronic_022-033-075,guitar_electronic_022-033-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/guitar_electronic_022-033-075.wav,378,guitar_electronic_022,3,guitar,1,electronic,33,75,16000,dark
8.641809,-11.017593,brass_acoustic_015-060-050,brass_acoustic_015-060-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/brass_acoustic_015-060-050.wav,121,brass_acoustic_015,1,brass,0,acoustic,60,50,16000,reverb
-31.711065,-5.1543336,brass_acoustic_046-079-127,brass_acoustic_046-079-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/brass_acoustic_046-079-127.wav,414,brass_acoustic_046,1,brass,0,acoustic,79,127,16000,
56.588657,-22.237207,mallet_acoustic_047-081-025,mallet_acoustic_047-081-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/mallet_acoustic_047-081-025.wav,488,mallet_acoustic_047,5,mallet,0,acoustic,81,25,16000,fast_decay|percussive|reverb
28.234715,-13.029934,bass_synthetic_068-086-075,bass_synthetic_068-086-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/bass_synthetic_068-086-075.wav,656,bass_synthetic_068,0,bass,2,synthetic,86,75,16000,fast_decay
38.026497,-15.554298,string_acoustic_056-078-025,string_acoustic_056-078-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/string_acoustic_056-078-025.wav,436,string_acoustic_056,8,string,0,acoustic,78,25,16000,fast_decay|percussive|reverb
-40.8602,-24.227694,organ_electronic_028-089-127,organ_electronic_028-089-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_028-089-127.wav,440,organ_electronic_028,6,organ,1,electronic,89,127,16000,bright|long_release
8.528768,33.751617,flute_synthetic_000-047-025,flute_synthetic_000-047-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-047-025.wav,82,flute_synthetic_000,2,flute,2,synthetic,47,25,16000,distortion
27.124882,30.132141,guitar_electronic_022-040-025,guitar_electronic_022-040-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/guitar_electronic_022-040-025.wav,378,guitar_electronic_022,3,guitar,1,electronic,40,25,16000,dark
10.601138,-16.285683,keyboard_electronic_069-084-075,keyboard_electronic_069-084-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/keyboard_electronic_069-084-075.wav,805,keyboard_electronic_069,4,keyboard,1,electronic,84,75,16000,distortion
44.87624,-10.692087,mallet_acoustic_056-081-025,mallet_acoustic_056-081-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/mallet_acoustic_056-081-025.wav,590,mallet_acoustic_056,5,mallet,0,acoustic,81,25,16000,fast_decay
22.891376,-26.33744,guitar_electronic_028-087-100,guitar_electronic_028-087-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/guitar_electronic_028-087-100.wav,510,guitar_electronic_028,3,guitar,1,electronic,87,100,16000,
35.536232,33.308132,flute_synthetic_000-038-127,flute_synthetic_000-038-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-038-127.wav,82,flute_synthetic_000,2,flute,2,synthetic,38,127,16000,distortion
-65.931076,3.080133,vocal_synthetic_003-040-100,vocal_synthetic_003-040-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/vocal_synthetic_003-040-100.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,40,100,16000,bright|distortion|long_release|nonlinear_env
32.23815,-24.512518,keyboard_electronic_098-092-050,keyboard_electronic_098-092-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/keyboard_electronic_098-092-050.wav,905,keyboard_electronic_098,4,keyboard,1,electronic,92,50,16000,fast_decay|percussive
24.490038,-42.207085,reed_acoustic_023-090-100,reed_acoustic_023-090-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_023-090-100.wav,224,reed_acoustic_023,7,reed,0,acoustic,90,100,16000,fast_decay|multiphonic|nonlinear_env
27.750938,4.6690836,bass_electronic_018-053-100,bass_electronic_018-053-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/bass_electronic_018-053-100.wav,759,bass_electronic_018,0,bass,1,electronic,53,100,16000,
-25.95219,-56.2677,brass_acoustic_016-072-075,brass_acoustic_016-072-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/brass_acoustic_016-072-075.wav,128,brass_acoustic_016,1,brass,0,acoustic,72,75,16000,bright
-26.71786,-4.930038,reed_acoustic_018-079-025,reed_acoustic_018-079-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_018-079-025.wav,183,reed_acoustic_018,7,reed,0,acoustic,79,25,16000,
37.549328,-26.157383,bass_synthetic_068-094-050,bass_synthetic_068-094-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/bass_synthetic_068-094-050.wav,656,bass_synthetic_068,0,bass,2,synthetic,94,50,16000,fast_decay|percussive
-15.738467,26.182146,string_acoustic_057-061-075,string_acoustic_057-061-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/string_acoustic_057-061-075.wav,450,string_acoustic_057,8,string,0,acoustic,61,75,16000,bright|nonlinear_env|reverb
34.97831,-9.205585,keyboard_synthetic_000-064-050,keyboard_synthetic_000-064-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/keyboard_synthetic_000-064-050.wav,577,keyboard_synthetic_000,4,keyboard,2,synthetic,64,50,16000,distortion|fast_decay|nonlinear_env
13.280079,48.0051,organ_electronic_028-045-025,organ_electronic_028-045-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_028-045-025.wav,440,organ_electronic_028,6,organ,1,electronic,45,25,16000,dark
17.474539,-21.181559,bass_synthetic_068-076-100,bass_synthetic_068-076-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/bass_synthetic_068-076-100.wav,656,bass_synthetic_068,0,bass,2,synthetic,76,100,16000,
