tsne_x,tsne_y,id,note_str,audio_path,instrument,instrument_str,instrument_family,instrument_family_str,instrument_source,instrument_source_str,pitch,velocity,sample_rate,qualities_str
-25.118881,-13.294135,flute_synthetic_000-090-075,flute_synthetic_000-090-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-090-075.wav,82,flute_synthetic_000,2,flute,2,synthetic,90,75,16000,distortion
16.843496,-20.983587,string_acoustic_056-054-050,string_acoustic_056-054-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_056-054-050.wav,436,string_acoustic_056,8,string,0,acoustic,54,50,16000,fast_decay|percussive|reverb
8.412928,-54.7563,reed_acoustic_023-041-075,reed_acoustic_023-041-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_023-041-075.wav,224,reed_acoustic_023,7,reed,0,acoustic,41,75,16000,bright|fast_decay|multiphonic|nonlinear_env
8.964685,-33.333496,guitar_acoustic_030-074-050,guitar_acoustic_030-074-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_030-074-050.wav,642,guitar_acoustic_030,3,guitar,0,acoustic,74,50,16000,fast_decay|percussive|tempo-synced
26.3482,-22.086195,mallet_acoustic_047-065-100,mallet_acoustic_047-065-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_047-065-100.wav,488,mallet_acoustic_047,5,mallet,0,acoustic,65,100,16000,reverb
11.811816,41.689373,brass_acoustic_006-036-025,brass_acoustic_006-036-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-036-025.wav,43,brass_acoustic_006,1,brass,0,acoustic,36,25,16000,long_release|reverb
14.79294,-38.192245,guitar_acoustic_014-103-075,guitar_acoustic_014-103-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_014-103-075.wav,263,guitar_acoustic_014,3,guitar,0,acoustic,103,75,16000,fast_decay|percussive
2.100207,-32.778114,mallet_acoustic_062-092-075,mallet_acoustic_062-092-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-092-075.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,92,75,16000,fast_decay|multiphonic
-15.918192,-31.852491,flute_acoustic_002-102-025,flute_acoustic_002-102-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_acoustic_002-102-025.wav,86,flute_acoustic_002,2,flute,0,acoustic,102,25,16000,bright|reverb
-20.914621,-14.401131,flute_acoustic_002-092-127,flute_acoustic_002-092-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_acoustic_002-092-127.wav,86,flute_acoustic_002,2,flute,0,acoustic,92,127,16000,reverb
-10.24403,-0.7495317,brass_acoustic_015-068-075,brass_acoustic_015-068-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_015-068-075.wav,121,brass_acoustic_015,1,brass,0,acoustic,68,75,16000,reverb
-45.58854,-7.639324,vocal_synthetic_003-087-127,vocal_synthetic_003-087-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-087-127.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,87,127,16000,bright|distortion|long_release|nonlinear_env
-52.767155,-11.008124,vocal_synthetic_003-108-127,vocal_synthetic_003-108-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-108-127.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,108,127,16000,bright|distortion|long_release|nonlinear_env
-1.44886,43.15595,vocal_synthetic_003-032-127,vocal_synthetic_003-032-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-032-127.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,32,127,16000,bright|distortion|long_release|nonlinear_env
6.409745,-12.897449,guitar_acoustic_021-069-025,guitar_acoustic_021-069-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_021-069-025.wav,457,guitar_acoustic_021,3,guitar,0,acoustic,69,25,16000,
-29.640347,-0.6927531,brass_acoustic_006-072-050,brass_acoustic_006-072-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-072-050.wav,43,brass_acoustic_006,1,brass,0,acoustic,72,50,16000,reverb
-29.663603,-15.0995035,organ_electronic_113-076-100,organ_electronic_113-076-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_113-076-100.wav,958,organ_electronic_113,6,organ,1,electronic,76,100,16000,
0.44481245,-46.73415,keyboard_synthetic_000-077-050,keyboard_synthetic_000-077-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_synthetic_000-077-050.wav,577,keyboard_synthetic_000,4,keyboard,2,synthetic,77,50,16000,distortion|fast_decay|nonlinear_env
12.412296,-37.411938,guitar_acoustic_021-104-100,guitar_acoustic_021-104-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_021-104-100.wav,457,guitar_acoustic_021,3,guitar,0,acoustic,104,100,16000,fast_decay|percussive
12.455127,43.19352,brass_acoustic_006-034-100,brass_acoustic_006-034-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-034-100.wav,43,brass_acoustic_006,1,brass,0,acoustic,34,100,16000,reverb
-10.276121,-9.17171,organ_electronic_113-051-075,organ_electronic_113-051-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_113-051-075.wav,958,organ_electronic_113,6,organ,1,electronic,51,75,16000,dark
16.67979,-35.975044,mallet_acoustic_056-045-100,mallet_acoustic_056-045-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_056-045-100.wav,590,mallet_acoustic_056,5,mallet,0,acoustic,45,100,16000,bright|fast_decay|percussive
-52.94368,-14.358556,vocal_synthetic_003-105-100,vocal_synthetic_003-105-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-105-100.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,105,100,16000,bright|distortion|long_release|nonlinear_env
6.06401,-13.777291,bass_synthetic_134-069-075,bass_synthetic_134-069-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_134-069-075.wav,914,bass_synthetic_134,0,bass,2,synthetic,69,75,16000,dark|reverb
-9.067623,-26.069637,guitar_electronic_028-092-050,guitar_electronic_028-092-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_electronic_028-092-050.wav,510,guitar_electronic_028,3,guitar,1,electronic,92,50,16000,
14.05233,-19.503052,bass_electronic_018-061-075,bass_electronic_018-061-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_electronic_018-061-075.wav,759,bass_electronic_018,0,bass,1,electronic,61,75,16000,fast_decay
14.489887,22.2729,guitar_acoustic_014-042-100,guitar_acoustic_014-042-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_014-042-100.wav,263,guitar_acoustic_014,3,guitar,0,acoustic,42,100,16000,
-6.527369,40.998867,vocal_synthetic_003-048-127,vocal_synthetic_003-048-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-048-127.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,48,127,16000,bright|distortion|long_release|nonlinear_env
-3.947509,14.832755,flute_synthetic_000-058-100,flute_synthetic_000-058-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-058-100.wav,82,flute_synthetic_000,2,flute,2,synthetic,58,100,16000,distortion
26.242813,24.905516,flute_synthetic_000-036-100,flute_synthetic_000-036-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-036-100.wav,82,flute_synthetic_000,2,flute,2,synthetic,36,100,16000,distortion
-8.373733,36.899742,vocal_synthetic_003-051-075,vocal_synthetic_003-051-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-051-075.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,51,75,16000,distortion|long_release|nonlinear_env
-3.057788,7.4151416,organ_electronic_001-040-050,organ_electronic_001-040-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_001-040-050.wav,8,organ_electronic_001,6,organ,1,electronic,40,50,16000,dark
5.7035522,-10.451471,keyboard_electronic_078-068-050,keyboard_electronic_078-068-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_078-068-050.wav,838,keyboard_electronic_078,4,keyboard,1,electronic,68,50,16000,bright
12.830327,-25.030634,string_acoustic_056-069-025,string_acoustic_056-069-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_056-069-025.wav,436,string_acoustic_056,8,string,0,acoustic,69,25,16000,fast_decay|percussive|reverb
9.146159,-27.433758,mallet_acoustic_047-086-050,mallet_acoustic_047-086-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_047-086-050.wav,488,mallet_acoustic_047,5,mallet,0,acoustic,86,50,16000,percussive|reverb
-22.12815,-11.565348,string_acoustic_057-079-050,string_acoustic_057-079-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_057-079-050.wav,450,string_acoustic_057,8,string,0,acoustic,79,50,16000,bright|nonlinear_env|reverb
-23.589071,-3.0299973,flute_acoustic_002-083-100,flute_acoustic_002-083-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_acoustic_002-083-100.wav,86,flute_acoustic_002,2,flute,0,acoustic,83,100,16000,reverb
20.261068,-5.8863387,mallet_acoustic_062-055-127,mallet_acoustic_062-055-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-055-127.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,55,127,16000,dark|long_release|multiphonic
31.894789,9.486662,bass_electronic_025-032-075,bass_electronic_025-032-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_electronic_025-032-075.wav,872,bass_electronic_025,0,bass,1,electronic,32,75,16000,
20.86277,-35.66772,bass_synthetic_134-083-050,bass_synthetic_134-083-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_134-083-050.wav,914,bass_synthetic_134,0,bass,2,synthetic,83,50,16000,fast_decay|percussive|reverb
-30.771204,-11.896137,organ_electronic_104-067-075,organ_electronic_104-067-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_104-067-075.wav,921,organ_electronic_104,6,organ,1,electronic,67,75,16000,
26.051851,3.0347295,bass_electronic_025-045-075,bass_electronic_025-045-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_electronic_025-045-075.wav,872,bass_electronic_025,0,bass,1,electronic,45,75,16000,
-0.022156134,17.541899,flute_synthetic_000-054-050,flute_synthetic_000-054-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-054-050.wav,82,flute_synthetic_000,2,flute,2,synthetic,54,50,16000,distortion
-21.702564,-18.722523,string_acoustic_057-089-025,string_acoustic_057-089-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_057-089-025.wav,450,string_acoustic_057,8,string,0,acoustic,89,25,16000,bright|nonlinear_env|reverb
-23.908825,-13.70823,flute_synthetic_000-091-050,flute_synthetic_000-091-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-091-050.wav,82,flute_synthetic_000,2,flute,2,synthetic,91,50,16000,distortion
37.28525,9.738753,bass_synthetic_134-023-075,bass_synthetic_134-023-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_134-023-075.wav,914,bass_synthetic_134,0,bass,2,synthetic,23,75,16000,dark|reverb
17.547815,-33.849518,mallet_acoustic_056-065-075,mallet_acoustic_056-065-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_056-065-075.wav,590,mallet_acoustic_056,5,mallet,0,acoustic,65,75,16000,fast_decay
-27.523806,-20.108757,flute_synthetic_000-108-050,flute_synthetic_000-108-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-108-050.wav,82,flute_synthetic_000,2,flute,2,synthetic,108,50,16000,bright|distortion
-1.2936177,5.711646,organ_electronic_057-056-127,organ_electronic_057-056-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_057-056-127.wav,701,organ_electronic_057,6,organ,1,electronic,56,127,16000,dark
6.209603,36.115353,organ_electronic_007-037-100,organ_electronic_007-037-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_007-037-100.wav,123,organ_electronic_007,6,organ,1,electronic,37,100,16000,distortion|long_release|nonlinear_env
37.460964,23.883244,organ_electronic_007-019-050,organ_electronic_007-019-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_007-019-050.wav,123,organ_electronic_007,6,organ,1,electronic,19,50,16000,distortion|long_release|nonlinear_env
21.612915,29.372473,string_acoustic_080-026-050,string_acoustic_080-026-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_080-026-050.wav,675,string_acoustic_080,8,string,0,acoustic,26,50,16000,long_release|reverb
-1.0506948,35.513535,bass_synthetic_009-049-075,bass_synthetic_009-049-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_009-049-075.wav,150,bass_synthetic_009,0,bass,2,synthetic,49,75,16000,bright|distortion|long_release
23.26596,-3.1329265,mallet_acoustic_062-049-127,mallet_acoustic_062-049-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-049-127.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,49,127,16000,dark|long_release|multiphonic
-23.99016,11.31153,brass_acoustic_006-056-127,brass_acoustic_006-056-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-056-127.wav,43,brass_acoustic_006,1,brass,0,acoustic,56,127,16000,reverb
33.307972,12.291143,keyboard_electronic_001-025-025,keyboard_electronic_001-025-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_001-025-025.wav,40,keyboard_electronic_001,4,keyboard,1,electronic,25,25,16000,dark|long_release
11.726751,-30.945412,mallet_acoustic_047-101-025,mallet_acoustic_047-101-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_047-101-025.wav,488,mallet_acoustic_047,5,mallet,0,acoustic,101,25,16000,fast_decay|percussive|reverb
-23.457115,1.3512334,reed_acoustic_011-071-025,reed_acoustic_011-071-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_011-071-025.wav,104,reed_acoustic_011,7,reed,0,acoustic,71,25,16000,
-17.24802,-10.852581,flute_acoustic_002-080-050,flute_acoustic_002-080-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_acoustic_002-080-050.wav,86,flute_acoustic_002,2,flute,0,acoustic,80,50,16000,reverb
-25.174278,-2.5734293,flute_synthetic_000-083-127,flute_synthetic_000-083-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-083-127.wav,82,flute_synthetic_000,2,flute,2,synthetic,83,127,16000,distortion
37.295704,25.600836,organ_electronic_007-024-127,organ_electronic_007-024-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_007-024-127.wav,123,organ_electronic_007,6,organ,1,electronic,24,127,16000,distortion|long_release|nonlinear_env
-12.791203,-17.670708,bass_synthetic_034-085-100,bass_synthetic_034-085-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_034-085-100.wav,420,bass_synthetic_034,0,bass,2,synthetic,85,100,16000,bright|distortion|tempo-synced
29.412048,-2.048561,mallet_acoustic_062-049-025,mallet_acoustic_062-049-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-049-025.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,49,25,16000,dark|fast_decay|multiphonic
-12.634951,-19.556293,guitar_acoustic_030-098-100,guitar_acoustic_030-098-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_030-098-100.wav,642,guitar_acoustic_030,3,guitar,0,acoustic,98,100,16000,tempo-synced
0.7284966,4.0576615,organ_electronic_028-056-100,organ_electronic_028-056-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_028-056-100.wav,440,organ_electronic_028,6,organ,1,electronic,56,100,16000,dark
0.6334686,-20.247332,bass_synthetic_068-075-127,bass_synthetic_068-075-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_068-075-127.wav,656,bass_synthetic_068,0,bass,2,synthetic,75,127,16000,distortion
-18.208977,-22.311401,flute_acoustic_002-088-127,flute_acoustic_002-088-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_acoustic_002-088-127.wav,86,flute_acoustic_002,2,flute,0,acoustic,88,127,16000,reverb
39.47143,31.507072,bass_synthetic_009-026-050,bass_synthetic_009-026-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_009-026-050.wav,150,bass_synthetic_009,0,bass,2,synthetic,26,50,16000,bright|distortion|long_release
12.804616,-1.8902423,guitar_acoustic_015-054-025,guitar_acoustic_015-054-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_015-054-025.wav,316,guitar_acoustic_015,3,guitar,0,acoustic,54,25,16000,reverb
5.8364305,-22.979753,mallet_acoustic_056-082-100,mallet_acoustic_056-082-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_056-082-100.wav,590,mallet_acoustic_056,5,mallet,0,acoustic,82,100,16000,fast_decay
-2.101726,41.728577,vocal_synthetic_003-035-075,vocal_synthetic_003-035-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-035-075.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,35,75,16000,distortion|long_release|nonlinear_env
-29.248405,5.841154,reed_acoustic_018-062-025,reed_acoustic_018-062-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_018-062-025.wav,183,reed_acoustic_018,7,reed,0,acoustic,62,25,16000,
1.1696494,-52.350376,reed_acoustic_023-078-025,reed_acoustic_023-078-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_023-078-025.wav,224,reed_acoustic_023,7,reed,0,acoustic,78,25,16000,bright|fast_decay|multiphonic|nonlinear_env
-10.12824,-32.511898,guitar_acoustic_010-101-075,guitar_acoustic_010-101-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_010-101-075.wav,219,guitar_acoustic_010,3,guitar,0,acoustic,101,75,16000,bright
-13.309411,-24.770388,guitar_electronic_028-089-100,guitar_electronic_028-089-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_electronic_028-089-100.wav,510,guitar_electronic_028,3,guitar,1,electronic,89,100,16000,
8.413375,-19.521332,keyboard_acoustic_004-077-100,keyboard_acoustic_004-077-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_acoustic_004-077-100.wav,327,keyboard_acoustic_004,4,keyboard,0,acoustic,77,100,16000,reverb
39.424995,7.861669,mallet_acoustic_062-026-075,mallet_acoustic_062-026-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-026-075.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,26,75,16000,dark|long_release|multiphonic
-24.44107,-18.871431,flute_synthetic_000-101-127,flute_synthetic_000-101-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-101-127.wav,82,flute_synthetic_000,2,flute,2,synthetic,101,127,16000,bright|distortion
2.137251,-49.9193,reed_acoustic_023-077-025,reed_acoustic_023-077-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_023-077-025.wav,224,reed_acoustic_023,7,reed,0,acoustic,77,25,16000,bright|fast_decay|multiphonic|nonlinear_env
-0.72785044,-17.951317,keyboard_electronic_003-074-127,keyboard_electronic_003-074-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_003-074-127.wav,65,keyboard_electronic_003,4,keyboard,1,electronic,74,127,16000,
-29.082924,16.349121,reed_acoustic_011-066-025,reed_acoustic_011-066-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_011-066-025.wav,104,reed_acoustic_011,7,reed,0,acoustic,66,25,16000,
20.036442,3.6145682,bass_electronic_025-050-025,bass_electronic_025-050-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_electronic_025-050-025.wav,872,bass_electronic_025,0,bass,1,electronic,50,25,16000,
33.932224,-20.580692,bass_synthetic_098-038-127,bass_synthetic_098-038-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_098-038-127.wav,803,bass_synthetic_098,0,bass,2,synthetic,38,127,16000,distortion
16.656595,28.833473,string_acoustic_080-042-075,string_acoustic_080-042-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_080-042-075.wav,675,string_acoustic_080,8,string,0,acoustic,42,75,16000,reverb
-26.672361,2.693531,reed_acoustic_018-066-075,reed_acoustic_018-066-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_018-066-075.wav,183,reed_acoustic_018,7,reed,0,acoustic,66,75,16000,
39.730633,13.819877,guitar_acoustic_010-024-075,guitar_acoustic_010-024-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_010-024-075.wav,219,guitar_acoustic_010,3,guitar,0,acoustic,24,75,16000,
-43.18677,9.731302,vocal_synthetic_003-057-075,vocal_synthetic_003-057-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-057-075.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,57,75,16000,distortion|long_release|nonlinear_env
